id,isgene
>CDNA3_1629,1
ORF2>NCRNA5_6421,1
ORF1>NCRNA5_4443,1
ORF2>NCRNA4_2174,1
ORF2>NCRNA3_1752,1
>CDNA5_3821,1
ORF3>NCRNA3_1387,0
ORF2>NCRNA3_677,1
ORF2>NCRNA5_5387,1
ORF1>NCRNA3_787,0
>CDNA5_3629,1
ORF3>NCRNA3_2279,1
>NCRNA5_637,1
>CDNA5_2548,1
>CDNA4_2726,1
ORF3>NCRNA3_986,0
ORF2>NCRNA3_3479,1
ORF2>NCRNA5_141,1
ORF1>NCRNA4_1187,0
>CDNA3_523,1
>CDNA4_739,1
>NCRNA5_1258,1
>CDNA5_8795,1
ORF1>NCRNA3_113,0
>CDNA4_706,1
>CDNA3_1591,1
>CDNA5_2286,1
>CDNA5_2027,1
ORF1>NCRNA5_1222,0
ORF2>CDNA3_3625,1
ORF1>NCRNA5_5305,1
>CDNA3_3165,1
>CDNA5_6072,1
>CDNA5_3442,1
ORF3>NCRNA3_548,0
ORF1>NCRNA4_1056,0
ORF3>NCRNA5_1671,1
>CDNA3_2157,1
>CDNA3_1671,1
>CDNA5_7353,1
ORF1>NCRNA4_1267,1
>CDNA5_6159,1
>CDNA3_1764,1
ORF1>NCRNA4_602,1
>CDNA5_4686,1
ORF1>NCRNA5_6382,0
>CDNA5_7192,1
ORF2>CDNA3_3158,0
ORF1>NCRNA5_1216,0
>CDNA4_901,1
>CDNA5_131,1
ORF3>NCRNA3_485,1
>CDNA5_6530,1
>CDNA5_4403,1
>CDNA3_4071,1
ORF3>NCRNA3_3480,0
>CDNA5_7031,1
>NCRNA3_3147,0
ORF1>NCRNA5_5248,1
ORF1>NCRNA5_2307,1
ORF3>NCRNA5_6243,1
>CDNA4_1548,1
ORF1>NCRNA3_2603,1
ORF2>NCRNA5_2604,0
ORF3>NCRNA5_4821,1
ORF1>NCRNA5_1956,0
>CDNA5_7310,1
ORF1>NCRNA3_1238,0
>CDNA4_1197,1
ORF3>NCRNA3_53,0
ORF3>NCRNA5_3428,1
>CDNA3_4181,1
>CDNA4_612,1
>CDNA5_1153,1
>NCRNA3_30,0
ORF3>NCRNA5_1511,0
ORF1>NCRNA3_1996,0
ORF2>NCRNA3_851,1
>CDNA4_2572,1
ORF2>NCRNA5_6791,1
>CDNA3_3269,1
ORF2>NCRNA4_815,0
ORF2>NCRNA3_679,0
>CDNA5_3185,1
>CDNA4_170,1
>CDNA5_4810,1
ORF3>NCRNA4_939,0
>CDNA5_2988,1
ORF2>NCRNA5_278,0
>CDNA3_1474,0
>CDNA3_260,1
ORF1>CDNA5_278,1
>CDNA3_3318,1
ORF3>NCRNA5_377,1
>CDNA4_2753,1
ORF1>NCRNA5_1114,0
>NCRNA3_1173,0
>CDNA4_2263,1
ORF2>NCRNA3_1766,0
>CDNA5_6791,1
ORF1>CDNA3_4128,1
>CDNA5_4928,1
>CDNA3_555,1
>CDNA5_3075,1
>NCRNA5_6164,0
ORF1>NCRNA5_4419,0
ORF3>NCRNA5_240,0
>NCRNA5_2646,0
ORF1>NCRNA5_590,0
ORF1>NCRNA5_4711,1
>CDNA5_7359,1
ORF3>NCRNA5_3245,1
>CDNA3_429,1
ORF1>NCRNA4_1036,0
>CDNA5_1376,1
ORF3>NCRNA5_4896,1
ORF3>NCRNA5_4422,0
ORF2>NCRNA3_2266,0
ORF2>NCRNA3_2629,1
>CDNA4_1510,1
>CDNA5_3715,1
>CDNA5_5466,1
ORF1>NCRNA4_1886,0
ORF1>NCRNA5_5711,0
>NCRNA5_1556,1
ORF2>NCRNA5_3946,1
>CDNA5_5932,1
>CDNA5_1784,1
ORF3>NCRNA5_965,1
>NCRNA5_2694,1
>CDNA5_6073,1
ORF2>NCRNA4_1602,0
ORF3>NCRNA3_1804,1
ORF3>NCRNA4_1955,1
ORF1>NCRNA5_5845,0
>NCRNA5_1261,0
>CDNA3_2130,1
ORF3>NCRNA5_1411,1
ORF3>NCRNA3_3515,0
>CDNA5_8955,1
>CDNA3_2958,1
ORF1>NCRNA5_6524,0
ORF1>NCRNA4_356,0
ORF1>NCRNA5_1862,0
>NCRNA5_6722,1
>NCRNA5_2435,1
>CDNA4_1528,1
ORF3>NCRNA4_814,0
>CDNA4_2469,1
>CDNA3_459,1
>CDNA5_4190,1
>NCRNA3_3409,0
>CDNA5_1560,1
ORF1>NCRNA4_1989,1
ORF2>NCRNA3_3029,0
>NCRNA4_1159,0
ORF1>NCRNA3_911,0
ORF3>NCRNA4_1141,1
>CDNA5_709,1
ORF2>NCRNA3_297,1
>NCRNA5_6596,1
>CDNA5_2270,1
>CDNA5_4156,1
>CDNA3_953,1
>CDNA5_8023,1
>CDNA5_5139,1
>CDNA5_2192,1
ORF2>NCRNA5_1921,1
ORF3>NCRNA4_1507,0
ORF1>NCRNA4_2155,0
ORF1>NCRNA3_2926,0
ORF3>NCRNA5_6589,0
ORF1>NCRNA5_5189,0
ORF3>NCRNA3_208,0
ORF2>NCRNA5_4014,1
>CDNA4_1660,1
>CDNA5_1098,1
>CDNA5_59,1
ORF2>NCRNA4_442,0
>CDNA4_1183,1
>CDNA5_5153,1
>NCRNA3_1822,1
ORF2>NCRNA5_5531,0
>CDNA4_2537,1
>CDNA5_7345,1
ORF2>NCRNA3_2809,0
ORF1>NCRNA5_6621,1
ORF1>NCRNA4_1701,0
>CDNA5_449,1
ORF1>NCRNA5_1211,1
ORF1>NCRNA5_968,1
>CDNA3_2877,1
ORF1>NCRNA5_2983,1
>NCRNA5_5378,0
>CDNA5_6372,1
>CDNA5_802,1
ORF2>NCRNA4_508,0
ORF3>NCRNA5_2075,0
ORF3>NCRNA5_94,1
ORF3>NCRNA5_3480,0
ORF3>NCRNA5_2023,1
>CDNA5_2079,1
ORF3>NCRNA5_6480,0
>CDNA3_3218,1
>CDNA5_3217,1
>CDNA5_192,1
>CDNA3_36,1
>CDNA3_3717,1
>CDNA5_188,1
ORF2>NCRNA4_1583,1
ORF2>NCRNA5_902,1
ORF3>NCRNA5_2593,0
>NCRNA5_5598,0
>CDNA3_2703,1
>CDNA3_4204,1
>CDNA5_5115,1
>NCRNA4_735,0
ORF3>NCRNA5_225,1
ORF1>NCRNA3_3313,0
ORF1>NCRNA5_3984,1
>CDNA5_3523,1
>CDNA5_9054,1
>CDNA5_5307,1
>NCRNA5_5573,1
>CDNA3_311,1
ORF2>NCRNA4_1068,0
ORF3>NCRNA5_5713,1
>CDNA5_4918,1
>NCRNA5_5091,1
>NCRNA4_1525,0
>CDNA4_265,1
ORF1>NCRNA5_2348,1
ORF2>NCRNA5_97,1
>NCRNA5_2285,1
ORF2>NCRNA3_417,0
ORF3>NCRNA3_3282,0
ORF3>NCRNA5_6755,0
>CDNA3_4209,1
>CDNA3_1132,1
ORF2>NCRNA4_28,0
ORF1>NCRNA5_1213,1
>NCRNA4_1195,0
ORF3>NCRNA5_5337,1
>CDNA5_4887,1
ORF3>NCRNA5_886,1
ORF3>NCRNA5_4787,1
ORF2>NCRNA5_1241,1
ORF3>NCRNA3_1213,0
>CDNA4_2028,1
>CDNA5_2808,1
>NCRNA3_2043,0
ORF1>NCRNA5_6384,1
ORF2>NCRNA5_5646,0
ORF2>NCRNA4_894,0
ORF2>CDNA5_128,1
>CDNA3_1542,1
ORF3>NCRNA5_4940,0
>CDNA5_6700,1
ORF1>NCRNA5_6194,0
>CDNA5_8663,1
ORF3>NCRNA5_1984,0
>CDNA3_736,1
ORF2>NCRNA3_894,1
ORF3>CDNA3_1341,0
>CDNA5_4127,1
ORF1>NCRNA5_4476,0
ORF2>NCRNA3_2191,0
>CDNA5_5651,1
ORF3>NCRNA5_871,1
ORF3>NCRNA5_6808,0
ORF1>NCRNA4_2240,1
ORF2>NCRNA5_4925,1
>CDNA3_3713,1
>NCRNA3_3049,0
ORF1>NCRNA4_31,0
>CDNA3_4218,1
ORF1>NCRNA5_4286,1
>NCRNA3_2249,0
ORF3>NCRNA3_2807,0
ORF3>NCRNA5_4763,1
ORF3>NCRNA5_3569,0
>CDNA3_1106,1
>CDNA4_2593,1
ORF1>NCRNA3_735,1
ORF2>NCRNA5_6326,1
>CDNA3_2092,1
ORF1>NCRNA3_302,0
>CDNA3_3292,1
ORF2>NCRNA5_575,0
ORF3>NCRNA3_1342,0
ORF3>NCRNA5_1520,0
>NCRNA4_2119,0
>CDNA3_4018,1
ORF3>NCRNA3_2653,0
ORF2>NCRNA5_2830,0
>CDNA5_5172,1
>CDNA3_1158,1
>NCRNA3_310,0
>CDNA3_2447,1
ORF2>NCRNA3_3040,0
ORF3>NCRNA3_771,0
>NCRNA4_1296,0
>CDNA5_3450,1
>NCRNA5_3540,1
>CDNA4_2630,1
>CDNA5_739,1
ORF2>NCRNA5_1931,1
>CDNA3_4020,0
>NCRNA5_6688,1
ORF1>NCRNA5_6374,1
ORF1>NCRNA5_2991,1
>NCRNA3_2791,0
>NCRNA5_3279,1
>CDNA5_3487,1
ORF3>NCRNA4_2213,0
>NCRNA5_677,1
>CDNA5_4801,1
ORF1>NCRNA5_4368,0
>NCRNA5_1248,1
ORF3>NCRNA3_2970,0
ORF1>NCRNA3_679,1
>CDNA5_5814,1
>CDNA3_319,1
>NCRNA3_2448,0
ORF3>NCRNA5_1767,1
ORF2>NCRNA5_5579,1
ORF1>NCRNA4_1264,0
ORF3>NCRNA3_3511,0
ORF1>NCRNA5_2999,0
ORF2>NCRNA5_3850,1
>CDNA5_4849,1
ORF2>CDNA3_3511,1
ORF3>NCRNA5_430,0
ORF2>NCRNA5_4654,0
ORF3>NCRNA5_4129,1
>CDNA5_2343,1
ORF3>NCRNA5_4864,1
ORF2>NCRNA3_239,0
>CDNA3_3226,1
ORF1>NCRNA5_5439,0
ORF3>NCRNA5_3733,1
>NCRNA3_1841,0
>CDNA5_2268,1
>CDNA4_2397,1
ORF3>NCRNA5_3265,0
ORF2>NCRNA5_5998,1
ORF2>NCRNA3_2213,0
ORF3>NCRNA5_4830,1
>CDNA5_6694,1
ORF2>NCRNA5_3298,0
>CDNA5_2853,1
ORF2>NCRNA3_207,0
>CDNA5_5078,1
ORF1>NCRNA5_3763,1
ORF1>NCRNA3_1347,0
>CDNA3_4073,1
ORF1>NCRNA3_1445,1
ORF3>NCRNA5_2739,1
>CDNA5_506,1
ORF1>NCRNA5_1448,0
ORF2>NCRNA3_1207,0
>NCRNA5_1491,1
ORF3>NCRNA5_948,0
>NCRNA3_3363,0
>CDNA5_2335,1
ORF1>NCRNA3_850,1
ORF1>NCRNA4_1762,0
ORF1>NCRNA5_271,1
>CDNA4_648,1
ORF1>NCRNA5_2197,1
ORF1>NCRNA5_1010,1
ORF3>NCRNA5_6490,0
>NCRNA3_2766,0
ORF3>NCRNA3_3100,0
>NCRNA5_4005,1
>NCRNA4_940,0
ORF1>NCRNA5_2287,1
ORF1>NCRNA5_1229,1
>CDNA5_6245,1
ORF3>NCRNA4_2103,1
ORF2>NCRNA4_1637,1
ORF3>NCRNA5_4353,0
ORF2>NCRNA5_5521,0
>CDNA4_695,1
>CDNA3_1814,1
>CDNA3_3988,1
ORF1>NCRNA5_6125,0
>CDNA5_5754,1
>CDNA4_1268,1
ORF3>NCRNA5_3790,1
ORF2>NCRNA4_760,0
>CDNA5_5752,1
>CDNA5_4483,1
ORF3>NCRNA5_4906,1
ORF3>NCRNA4_1616,0
>CDNA5_4584,1
ORF3>NCRNA5_1830,0
ORF1>CDNA3_2600,1
ORF3>NCRNA5_3289,1
>CDNA4_1072,1
ORF3>NCRNA5_1354,0
ORF1>NCRNA3_3213,0
ORF3>NCRNA5_3249,1
>CDNA5_1345,1
ORF2>NCRNA5_844,1
>CDNA4_1845,1
ORF2>NCRNA5_5884,1
ORF3>NCRNA4_1069,1
ORF3>NCRNA5_6219,0
>NCRNA5_1638,1
>CDNA5_4375,1
>NCRNA5_2575,1
>CDNA4_2021,1
ORF3>NCRNA5_1600,0
>NCRNA3_3138,0
ORF1>NCRNA4_395,1
>CDNA4_1142,1
ORF3>NCRNA5_3367,0
ORF2>NCRNA3_921,0
ORF3>NCRNA5_6538,0
ORF3>NCRNA3_177,0
ORF3>NCRNA5_5650,0
>CDNA4_389,1
>CDNA4_1557,1
>CDNA4_2221,1
ORF1>NCRNA5_1899,1
ORF1>NCRNA4_477,0
>CDNA4_2576,1
>CDNA5_4558,1
ORF2>NCRNA3_2095,0
>CDNA5_6684,1
>CDNA5_2099,1
>CDNA4_2417,1
ORF3>NCRNA5_4929,1
>CDNA3_3998,1
ORF3>NCRNA3_909,0
>CDNA5_3009,1
ORF3>NCRNA5_6214,1
ORF2>NCRNA3_2705,0
>NCRNA4_94,1
ORF1>NCRNA3_729,0
>CDNA5_7542,1
>CDNA5_3554,1
ORF1>NCRNA3_2483,0
>NCRNA4_326,0
>CDNA4_2055,1
ORF3>NCRNA5_3533,1
>CDNA5_1612,1
>CDNA5_6535,1
>CDNA3_867,1
ORF2>NCRNA5_665,0
ORF1>NCRNA5_5014,0
>CDNA3_3919,1
ORF2>NCRNA3_1170,0
ORF1>NCRNA5_2608,0
ORF3>NCRNA3_1758,0
ORF3>NCRNA4_261,0
>CDNA5_8865,1
>CDNA5_3347,1
>CDNA5_2171,1
>NCRNA5_5551,1
ORF2>NCRNA3_3391,0
>CDNA4_1532,1
ORF3>NCRNA3_410,0
>CDNA3_1058,1
>CDNA3_538,1
>NCRNA4_1283,0
>CDNA5_7877,1
>NCRNA3_3547,0
ORF3>NCRNA5_571,1
>CDNA5_420,1
ORF1>NCRNA5_2154,1
ORF1>NCRNA5_5789,0
ORF1>NCRNA4_1662,0
ORF1>NCRNA3_375,0
ORF3>NCRNA5_2794,0
>NCRNA5_2936,1
ORF3>NCRNA5_4216,0
>CDNA5_4917,1
>CDNA5_5167,1
>NCRNA5_6188,0
>CDNA3_2375,1
ORF2>NCRNA3_2513,1
ORF2>NCRNA5_1137,1
ORF2>NCRNA5_1173,1
>CDNA3_4275,1
ORF2>NCRNA5_804,1
>NCRNA4_1071,1
ORF3>NCRNA3_3310,0
>CDNA4_214,1
ORF1>NCRNA4_24,0
>NCRNA5_559,0
>NCRNA3_221,0
>NCRNA4_519,1
ORF3>NCRNA4_1684,0
>CDNA5_6133,1
ORF3>NCRNA5_5742,0
>CDNA5_1583,1
ORF2>NCRNA3_2364,0
>NCRNA3_3057,1
>CDNA5_2509,1
ORF3>NCRNA5_5424,1
ORF2>NCRNA5_6015,1
ORF2>NCRNA5_1602,1
>CDNA3_1380,1
ORF3>NCRNA5_1331,1
>CDNA5_5704,1
>CDNA5_5189,1
>CDNA3_2937,1
ORF1>NCRNA5_1775,0
ORF2>NCRNA3_2449,0
ORF1>NCRNA5_4762,1
ORF1>NCRNA5_2363,1
ORF3>NCRNA5_2274,0
>CDNA5_2321,1
>CDNA3_3126,1
ORF3>NCRNA5_4740,1
>CDNA5_4733,1
ORF2>NCRNA5_512,0
>CDNA5_2595,1
ORF3>NCRNA5_787,1
>CDNA5_8347,1
ORF3>NCRNA4_509,0
>CDNA5_7000,1
>CDNA3_1912,1
>CDNA5_2883,1
>CDNA5_1119,1
>CDNA3_1312,1
>CDNA5_6356,1
ORF2>NCRNA3_796,0
>CDNA5_4598,1
>NCRNA5_105,0
ORF2>NCRNA5_2403,0
>CDNA3_3530,1
>CDNA4_2423,1
ORF2>NCRNA3_1054,0
>NCRNA3_3144,1
>NCRNA5_406,1
>CDNA3_3346,1
>CDNA3_1712,1
ORF3>NCRNA3_1339,0
>NCRNA4_2331,0
>CDNA5_2839,1
ORF1>NCRNA4_160,0
>NCRNA3_1519,1
ORF3>NCRNA5_1079,0
>CDNA5_1627,1
ORF1>NCRNA3_2069,0
>CDNA3_1464,1
>CDNA4_311,1
ORF3>NCRNA5_7,0
ORF3>NCRNA3_903,0
ORF1>NCRNA3_1625,1
ORF3>NCRNA5_912,0
ORF1>NCRNA3_438,0
ORF3>NCRNA5_2897,0
>CDNA5_5525,1
ORF2>NCRNA4_2342,0
>CDNA5_5573,1
ORF2>NCRNA5_1645,0
ORF2>NCRNA5_2825,0
>NCRNA3_3340,1
>CDNA5_5303,1
ORF3>NCRNA3_2873,0
>NCRNA4_541,0
>CDNA3_120,0
ORF1>NCRNA5_6230,1
ORF1>NCRNA3_2861,0
>CDNA5_3466,1
ORF1>NCRNA4_1338,0
ORF3>NCRNA5_2690,1
ORF3>NCRNA3_2893,0
ORF2>NCRNA5_1670,1
ORF3>NCRNA5_1585,0
ORF2>NCRNA4_1850,0
>CDNA4_1257,1
ORF1>NCRNA5_5903,0
ORF3>NCRNA4_2048,0
ORF2>NCRNA5_3425,1
>CDNA3_3691,1
>CDNA3_2286,0
>CDNA3_3682,1
ORF3>NCRNA5_1432,1
>NCRNA3_2206,0
ORF2>NCRNA3_3078,0
>CDNA3_2701,1
ORF1>NCRNA5_3029,0
>CDNA5_8045,1
ORF2>NCRNA5_5,0
ORF3>NCRNA3_2074,0
ORF2>NCRNA4_1370,0
>CDNA5_2818,1
>CDNA3_1818,1
ORF3>NCRNA5_1823,0
>NCRNA5_4596,1
>NCRNA4_1243,0
>CDNA3_3784,1
ORF1>NCRNA5_1396,1
>CDNA3_3124,1
ORF2>NCRNA5_3530,1
ORF1>NCRNA4_188,0
>CDNA3_2578,1
>CDNA5_8223,1
ORF3>NCRNA3_2503,0
>CDNA5_2714,1
ORF1>NCRNA5_2966,1
>NCRNA5_2302,0
>CDNA5_6154,1
ORF2>NCRNA3_1104,0
>CDNA5_121,1
ORF2>NCRNA4_1508,0
ORF1>NCRNA4_833,0
>CDNA5_4874,1
>CDNA5_1291,1
>CDNA3_2439,1
ORF1>NCRNA5_883,1
>NCRNA5_4547,0
>CDNA3_1410,1
>CDNA5_5742,1
ORF2>NCRNA5_6481,1
>CDNA5_7808,1
>CDNA4_2261,1
>CDNA4_1718,1
ORF3>NCRNA4_1354,0
ORF3>NCRNA3_781,0
ORF1>NCRNA5_1239,1
>CDNA5_6476,1
ORF2>NCRNA5_2201,0
ORF1>NCRNA4_1164,0
ORF2>NCRNA5_1991,1
>NCRNA5_5787,1
ORF2>NCRNA4_1913,0
ORF3>NCRNA4_14,0
>CDNA5_4770,1
ORF3>NCRNA5_4402,1
ORF2>NCRNA3_3511,0
>CDNA5_8049,1
ORF3>NCRNA5_2173,1
>NCRNA5_6461,1
ORF2>NCRNA4_167,1
>CDNA5_6702,1
ORF3>NCRNA5_23,0
ORF3>NCRNA3_2570,0
>NCRNA3_3267,0
>CDNA5_3182,1
>CDNA5_445,1
ORF2>NCRNA3_627,0
ORF1>NCRNA5_4232,0
ORF1>NCRNA5_2220,0
>CDNA5_6388,1
>CDNA5_845,1
>CDNA5_6460,1
>CDNA5_4555,1
>NCRNA3_168,0
>CDNA3_456,1
ORF3>NCRNA5_4303,1
>CDNA5_7543,1
ORF2>NCRNA5_2174,0
>CDNA5_4453,1
ORF2>NCRNA3_2975,0
ORF1>NCRNA4_2169,1
>CDNA4_313,1
ORF3>NCRNA4_1940,0
ORF3>NCRNA5_4885,1
>CDNA4_2512,1
ORF2>NCRNA3_1933,0
ORF1>NCRNA4_461,0
>CDNA4_919,1
>CDNA5_8448,1
>CDNA4_1821,1
ORF1>NCRNA4_1485,0
ORF2>NCRNA4_43,0
>NCRNA5_3866,0
ORF1>NCRNA5_4353,1
>CDNA5_3608,1
ORF1>NCRNA3_2818,0
ORF2>NCRNA5_737,1
>CDNA5_6996,1
ORF3>NCRNA5_3449,0
>NCRNA5_6710,0
ORF1>NCRNA3_1640,0
ORF2>NCRNA5_4894,0
ORF1>NCRNA3_406,0
ORF1>NCRNA3_2802,1
ORF2>NCRNA5_965,1
ORF1>NCRNA3_3541,0
ORF2>NCRNA5_6102,0
ORF1>NCRNA5_3138,0
ORF1>NCRNA5_4740,1
ORF1>NCRNA3_3085,0
>CDNA5_8558,1
>CDNA5_6988,1
ORF2>NCRNA5_337,0
ORF2>NCRNA3_1281,0
ORF2>NCRNA5_1245,1
>CDNA5_5216,1
>CDNA3_305,1
>CDNA3_1859,1
>CDNA5_4074,1
ORF2>NCRNA5_2741,0
>CDNA4_95,1
>CDNA5_8777,1
ORF1>NCRNA5_4554,1
ORF1>NCRNA5_6312,1
>NCRNA5_2959,0
ORF1>NCRNA5_1937,1
ORF3>NCRNA3_2212,0
>NCRNA5_2462,0
>NCRNA3_1744,0
ORF2>NCRNA5_6428,1
ORF2>NCRNA4_487,0
>CDNA3_3404,1
ORF1>NCRNA3_2021,0
ORF3>NCRNA4_2146,0
ORF2>NCRNA4_775,0
ORF3>NCRNA3_1078,1
>CDNA5_2898,1
>CDNA3_2443,1
ORF1>NCRNA3_1246,0
>CDNA5_6689,1
>NCRNA3_3433,0
ORF3>NCRNA5_6646,0
>CDNA5_738,1
ORF2>NCRNA5_5671,1
>NCRNA5_1834,0
>CDNA3_49,1
ORF3>NCRNA5_4911,0
ORF3>NCRNA5_641,1
ORF2>NCRNA4_1773,1
ORF2>NCRNA5_4801,1
ORF2>NCRNA5_4847,1
>CDNA3_2894,1
>CDNA3_318,1
>NCRNA4_754,0
>CDNA5_166,1
>CDNA3_2971,1
ORF3>NCRNA5_5353,1
>CDNA4_755,1
ORF3>CDNA5_6841,1
ORF1>NCRNA5_2828,1
>CDNA5_1277,1
ORF2>NCRNA4_294,0
>CDNA5_6713,1
ORF3>NCRNA5_4950,1
ORF1>NCRNA5_3028,1
ORF1>NCRNA3_1697,0
ORF3>NCRNA5_5432,0
>CDNA3_447,1
>CDNA4_510,1
ORF3>NCRNA3_1214,1
>NCRNA3_430,0
ORF2>NCRNA3_1263,1
ORF1>NCRNA3_1558,0
ORF2>NCRNA3_92,0
>CDNA3_1529,1
>CDNA3_740,1
ORF3>NCRNA5_3192,1
ORF1>NCRNA5_2159,0
ORF1>NCRNA5_2525,1
>CDNA5_1850,1
ORF2>NCRNA4_1670,0
>CDNA5_6488,1
ORF1>NCRNA5_2981,1
>CDNA5_5325,1
ORF3>NCRNA4_2133,1
>CDNA5_2329,1
ORF2>NCRNA3_2406,1
>CDNA5_4965,1
ORF2>NCRNA3_2808,0
ORF3>NCRNA5_5110,0
ORF2>NCRNA5_4284,0
>CDNA3_1646,1
ORF1>NCRNA3_1809,0
>CDNA4_2633,1
ORF3>NCRNA3_1734,1
ORF1>NCRNA4_1539,0
ORF1>NCRNA5_491,1
ORF3>NCRNA3_3161,0
>CDNA3_434,1
>CDNA5_1454,1
ORF1>NCRNA5_59,0
ORF2>NCRNA5_5848,0
>CDNA5_1523,1
ORF2>NCRNA4_1952,0
ORF2>NCRNA5_2214,1
>CDNA4_1756,1
ORF1>NCRNA5_920,1
ORF1>NCRNA5_3084,1
>CDNA5_5586,1
>CDNA4_967,1
>NCRNA5_1772,1
>NCRNA5_4570,1
ORF2>NCRNA3_1284,0
>CDNA3_2397,1
>CDNA5_9229,1
ORF3>NCRNA5_926,1
>NCRNA5_5876,0
>CDNA3_433,1
ORF1>NCRNA5_2403,0
>CDNA3_2585,1
>CDNA5_4417,1
ORF2>NCRNA3_1551,0
>CDNA5_1789,1
>CDNA3_2255,1
>CDNA5_9177,1
>CDNA5_8691,1
ORF2>NCRNA5_1710,1
>CDNA5_6711,1
ORF2>NCRNA4_1760,0
>CDNA4_797,1
ORF2>NCRNA5_6505,1
ORF3>NCRNA5_685,0
>NCRNA3_1539,0
ORF1>CDNA5_356,1
>CDNA5_2984,1
ORF2>NCRNA4_1164,0
ORF3>NCRNA5_6265,1
>CDNA5_7487,1
>CDNA5_3260,1
>NCRNA4_625,0
ORF3>NCRNA4_1909,0
ORF2>NCRNA4_1728,0
ORF2>NCRNA4_2104,0
ORF3>NCRNA5_1937,1
>CDNA5_6289,1
>NCRNA4_2358,0
>CDNA3_972,1
ORF3>NCRNA3_2100,1
>NCRNA3_3513,0
ORF1>NCRNA5_5602,0
>CDNA5_6239,1
ORF1>NCRNA5_3673,1
>CDNA5_941,1
>CDNA3_4157,1
ORF1>NCRNA5_532,1
>CDNA5_261,1
>CDNA3_1918,1
ORF2>NCRNA3_1861,0
ORF3>NCRNA4_838,1
>CDNA4_2799,1
>NCRNA5_3662,0
ORF2>NCRNA5_1820,0
>CDNA5_2034,1
ORF1>NCRNA5_443,0
>CDNA5_3894,1
ORF2>NCRNA5_5901,1
>CDNA5_1869,1
>CDNA4_2396,1
>NCRNA5_4155,1
>CDNA4_2355,1
ORF1>NCRNA4_1108,0
>CDNA3_883,1
ORF3>NCRNA3_589,0
ORF2>NCRNA3_3319,0
ORF1>NCRNA5_1068,0
ORF2>NCRNA4_1111,0
>CDNA3_611,1
>CDNA5_599,1
>CDNA5_4295,1
>CDNA5_7597,1
ORF1>NCRNA5_6409,1
ORF2>NCRNA5_3111,1
ORF2>NCRNA4_1698,0
>CDNA5_8881,1
>CDNA3_353,1
ORF3>NCRNA5_3594,1
ORF2>NCRNA4_2372,0
ORF1>NCRNA5_4424,1
ORF1>NCRNA3_3438,0
ORF1>CDNA3_3302,1
ORF1>NCRNA3_1532,0
>NCRNA3_2334,0
>CDNA3_1837,1
>CDNA3_3680,1
ORF1>NCRNA4_64,1
ORF2>NCRNA3_1599,1
>CDNA5_3660,1
ORF3>NCRNA3_3160,0
>CDNA3_772,1
ORF1>NCRNA5_6308,1
>NCRNA3_1509,0
ORF2>NCRNA5_2337,1
ORF2>NCRNA3_2694,0
ORF2>NCRNA5_6658,1
>CDNA4_1071,1
ORF3>NCRNA3_3552,0
ORF2>NCRNA5_3241,1
ORF1>CDNA5_8885,1
ORF3>NCRNA3_123,0
ORF1>NCRNA3_2883,0
ORF2>NCRNA3_1480,0
ORF2>CDNA3_3364,1
>CDNA3_3613,1
>CDNA3_3594,1
>CDNA5_4402,1
>CDNA5_3907,1
ORF3>NCRNA3_1802,0
ORF1>NCRNA5_4603,1
ORF2>NCRNA5_4998,0
>NCRNA3_1098,0
ORF1>NCRNA5_4003,0
ORF3>NCRNA4_490,0
ORF1>NCRNA4_332,0
ORF1>NCRNA5_1898,1
>CDNA5_8189,1
>NCRNA4_493,1
ORF3>CDNA3_4031,1
ORF1>NCRNA5_6432,1
>CDNA5_6859,1
ORF2>NCRNA5_398,1
ORF2>NCRNA4_86,0
ORF1>NCRNA5_2750,1
ORF3>NCRNA3_2289,0
ORF1>NCRNA5_4912,0
ORF2>NCRNA5_6327,0
ORF3>NCRNA5_1188,0
ORF2>NCRNA3_193,0
>CDNA4_126,1
ORF3>NCRNA5_2022,1
ORF1>NCRNA5_3937,0
>CDNA4_2356,1
>NCRNA3_1046,0
ORF2>NCRNA5_5952,1
ORF2>NCRNA4_2281,1
ORF3>NCRNA5_4240,1
>CDNA3_3598,1
ORF1>NCRNA5_655,0
ORF2>NCRNA4_1409,1
ORF2>NCRNA5_1114,0
ORF1>NCRNA4_574,0
>CDNA3_4094,1
>CDNA5_3006,1
ORF2>NCRNA5_1213,1
>CDNA5_7584,1
ORF2>NCRNA5_2410,1
ORF3>NCRNA5_6498,0
ORF2>NCRNA5_213,1
ORF3>NCRNA5_4395,1
ORF3>NCRNA5_5622,0
>NCRNA5_65,1
>CDNA3_1094,1
ORF1>NCRNA3_2966,0
ORF2>NCRNA5_1989,0
ORF3>NCRNA5_2853,0
>CDNA5_1591,1
>CDNA5_8969,1
>CDNA5_2784,1
ORF3>NCRNA5_4332,0
>CDNA5_7204,1
ORF2>NCRNA4_1360,0
>CDNA5_4705,1
>CDNA4_807,1
ORF1>NCRNA3_3146,0
ORF1>NCRNA5_5216,1
>CDNA5_9020,1
ORF1>NCRNA5_5130,1
ORF2>NCRNA5_1946,0
ORF1>NCRNA4_936,1
>CDNA5_9143,1
ORF2>NCRNA5_5099,0
ORF2>NCRNA5_4772,0
ORF1>NCRNA4_646,1
ORF1>NCRNA5_2172,0
>CDNA5_384,1
>CDNA5_8856,1
